Input,Input_delayed,Liquid_levels,Error,Derivative_error,Integral_error,Valve_Positions
0.8,0.8,0.80000081,-8.10E-07,-3.16E-07,14.55242579,40.67294169
0.8,0.8,0.800002543,-2.54E-06,-1.98E-06,14.55242617,41.62728706
0.8,0.8,0.800004389,-4.39E-06,-2.31E-06,14.55242658,42.64383773
0.8,0.8,0.800002153,-2.15E-06,3.46E-06,14.55242609,41.41260014
0.8,0.8,0.800000727,-7.27E-07,2.38E-06,14.55242578,40.6270632
0.8,0.8,0.800000562,-5.62E-07,2.36E-07,14.55242574,40.5360852
0.8,0.8,0.800001433,-1.43E-06,-1.03E-06,14.55242594,41.0157042
0.8,0.8,0.800004078,-4.08E-06,-3.06E-06,14.55242652,42.47261646
0.8,0.8,0.800003556,-3.56E-06,7.32E-07,14.55242641,42.18503922
0.8,0.8,0.800001193,-1.19E-06,3.94E-06,14.55242589,40.88364831
0.8,0.8,0.800000525,-5.25E-07,1.06E-06,14.55242575,40.51585108
0.8,0.8,0.800000794,-7.94E-07,-3.45E-07,14.55242581,40.66427415
0.8,0.8,0.800002713,-2.71E-06,-2.16E-06,14.55242623,41.7209855
0.8,0.8,0.80000124,-1.24E-06,2.31E-06,14.55242591,40.90948666
0.8,0.8,0.800000565,-5.65E-07,1.06E-06,14.55242576,40.53826313
0.8,0.8,0.80000081,-8.10E-07,-3.16E-07,14.55242582,40.67303259
0.8,0.8,0.800002542,-2.54E-06,-1.98E-06,14.5524262,41.62688549
0.8,0.8,0.800004387,-4.39E-06,-2.31E-06,14.55242661,42.64275026
0.8,0.8,0.800002153,-2.15E-06,3.46E-06,14.55242612,41.41246422
0.8,0.8,0.800000727,-7.27E-07,2.38E-06,14.55242581,40.62716702
0.8,0.8,0.800000562,-5.62E-07,2.36E-07,14.55242577,40.53618552
0.8,0.8,0.800001432,-1.43E-06,-1.03E-06,14.55242597,41.01569148
0.8,0.8,0.800004076,-4.08E-06,-3.06E-06,14.55242656,42.47180119
0.8,0.8,0.800003555,-3.55E-06,7.31E-07,14.55242644,42.18448637
0.8,0.8,0.800001193,-1.19E-06,3.94E-06,14.55242592,40.8836768
0.8,0.8,0.800000525,-5.25E-07,1.05E-06,14.55242578,40.51593352
0.8,0.8,0.800000795,-7.95E-07,-3.45E-07,14.55242584,40.66435549
0.8,0.8,0.800002713,-2.71E-06,-2.16E-06,14.55242626,41.72074913
0.8,0.8,0.80000124,-1.24E-06,2.31E-06,14.55242594,40.90951051
0.8,0.8,0.800000566,-5.66E-07,1.06E-06,14.55242579,40.53833444
0.8,0.8,0.80000081,-8.10E-07,-3.16E-07,14.55242585,40.67309938
0.8,0.8,0.800002542,-2.54E-06,-1.98E-06,14.55242624,41.62670839
0.8,0.8,0.800004386,-4.39E-06,-2.31E-06,14.55242664,42.64211698
0.8,0.8,0.800002153,-2.15E-06,3.46E-06,14.55242615,41.41234043
0.8,0.8,0.800000727,-7.27E-07,2.38E-06,14.55242584,40.62721445
0.8,0.8,0.800000562,-5.62E-07,2.36E-07,14.55242581,40.53624739
0.8,0.8,0.800001433,-1.43E-06,-1.03E-06,14.552426,41.01571918
0.8,0.8,0.800004076,-4.08E-06,-3.06E-06,14.55242659,42.47138087
0.8,0.8,0.800003554,-3.55E-06,7.31E-07,14.55242647,42.18411454
0.8,0.8,0.800001193,-1.19E-06,3.94E-06,14.55242595,40.88366611
0.8,0.8,0.800000525,-5.25E-07,1.05E-06,14.55242581,40.51597804
0.8,0.8,0.800000795,-7.95E-07,-3.45E-07,14.55242587,40.66441789
0.8,0.8,0.800002713,-2.71E-06,-2.16E-06,14.55242629,41.72067307
0.8,0.8,0.80000124,-1.24E-06,2.31E-06,14.55242597,40.9095273
0.8,0.8,0.800000566,-5.66E-07,1.06E-06,14.55242582,40.53836573
0.8,0.8,0.800000811,-8.11E-07,-3.16E-07,14.55242588,40.67312429
0.8,0.8,0.800002542,-2.54E-06,-1.98E-06,14.55242626,41.62661941
0.8,0.8,0.800004386,-4.39E-06,-2.31E-06,14.55242667,42.64184864
0.8,0.8,0.800002153,-2.15E-06,3.46E-06,14.55242618,41.41229892
0.8,0.8,0.800000728,-7.28E-07,2.38E-06,14.55242587,40.62723776
0.8,0.8,0.800000563,-5.63E-07,2.36E-07,14.55242583,40.53627278
0.8,0.8,0.800001433,-1.43E-06,-1.03E-06,14.55242602,41.01572229
0.8,0.8,0.800004076,-4.08E-06,-3.06E-06,14.55242661,42.47118934
0.8,0.8,0.800003555,-3.55E-06,7.31E-07,14.5524265,42.18396918
0.8,0.8,0.800001194,-1.19E-06,3.94E-06,14.55242598,40.88366828
0.8,0.8,0.800000526,-5.26E-07,1.05E-06,14.55242583,40.51599777
0.8,0.8,0.800000796,-7.96E-07,-3.45E-07,14.55242589,40.66444065
0.8,0.8,0.800002714,-2.71E-06,-2.16E-06,14.55242632,41.72062567
0.8,0.8,0.800001241,-1.24E-06,2.31E-06,14.55242599,40.9095337
0.8,0.8,0.800000567,-5.67E-07,1.06E-06,14.55242584,40.53838151
0.8,0.8,0.800000812,-8.12E-07,-3.16E-07,14.5524259,40.67313829
0.8,0.8,0.800002543,-2.54E-06,-1.98E-06,14.55242628,41.62657819
0.8,0.8,0.800004386,-4.39E-06,-2.31E-06,14.55242669,42.64171015
0.8,0.8,0.800002154,-2.15E-06,3.46E-06,14.5524262,41.41227379
0.8,0.8,0.800000728,-7.28E-07,2.38E-06,14.55242588,40.62724871
0.8,0.8,0.800000563,-5.63E-07,2.36E-07,14.55242585,40.53628616
0.8,0.8,0.800001434,-1.43E-06,-1.03E-06,14.55242604,41.01572681
0.8,0.8,0.800004077,-4.08E-06,-3.06E-06,14.55242663,42.471095
0.8,0.8,0.800003555,-3.56E-06,7.31E-07,14.55242651,42.18389002
0.8,0.8,0.800001194,-1.19E-06,3.94E-06,14.55242599,40.88366713
0.8,0.8,0.800000527,-5.27E-07,1.05E-06,14.55242585,40.51600766
0.8,0.8,0.800000796,-7.96E-07,-3.45E-07,14.55242591,40.66445364
0.8,0.8,0.800002714,-2.71E-06,-2.16E-06,14.55242633,41.7206063
0.8,0.8,0.800001241,-1.24E-06,2.31E-06,14.55242601,40.90953724
0.8,0.8,0.800000567,-5.67E-07,1.06E-06,14.55242586,40.5383888
0.8,0.8,0.800000812,-8.12E-07,-3.16E-07,14.55242591,40.67314435
0.8,0.8,0.800002543,-2.54E-06,-1.98E-06,14.5524263,41.62655809
0.8,0.8,0.800004387,-4.39E-06,-2.31E-06,14.5524267,42.64164701
0.8,0.8,0.800002154,-2.15E-06,3.46E-06,14.55242621,41.41226335
0.8,0.8,0.800000729,-7.29E-07,2.38E-06,14.5524259,40.62725399
0.8,0.8,0.800000564,-5.64E-07,2.36E-07,14.55242586,40.53629217
0.8,0.8,0.800001434,-1.43E-06,-1.03E-06,14.55242606,41.01572805
0.8,0.8,0.800004077,-4.08E-06,-3.06E-06,14.55242664,42.47105073
0.8,0.8,0.800003556,-3.56E-06,7.30E-07,14.55242653,42.18385507
0.8,0.8,0.800001195,-1.19E-06,3.94E-06,14.552426,40.88366723
0.8,0.8,0.800000527,-5.27E-07,1.05E-06,14.55242586,40.51601225
0.8,0.8,0.800000797,-7.97E-07,-3.45E-07,14.55242592,40.66445921
0.8,0.8,0.800002715,-2.71E-06,-2.16E-06,14.55242634,41.72059605
0.8,0.8,0.800001242,-1.24E-06,2.31E-06,14.55242602,40.90953878
0.8,0.8,0.800000568,-5.68E-07,1.06E-06,14.55242587,40.53839236
0.8,0.8,0.800000813,-8.13E-07,-3.16E-07,14.55242592,40.67314743
0.8,0.8,0.800002544,-2.54E-06,-1.98E-06,14.55242631,41.62654859
0.8,0.8,0.800004387,-4.39E-06,-2.31E-06,14.55242671,42.6416159
0.8,0.8,0.800002155,-2.15E-06,3.46E-06,14.55242622,41.41225788
0.8,0.8,0.800000729,-7.29E-07,2.38E-06,14.55242591,40.62725649
0.8,0.8,0.800000564,-5.64E-07,2.36E-07,14.55242587,40.53629515
0.8,0.8,0.800001435,-1.43E-06,-1.03E-06,14.55242606,41.01572891
0.8,0.8,0.800004077,-4.08E-06,-3.06E-06,14.55242665,42.47102932
0.8,0.8,0.800003556,-3.56E-06,7.30E-07,14.55242653,42.18383749
0.8,0.8,0.800001195,-1.20E-06,3.94E-06,14.55242601,40.88366707
0.8,0.8,0.800000528,-5.28E-07,1.05E-06,14.55242586,40.51601447
0.8,0.8,0.800000797,-7.97E-07,-3.45E-07,14.55242592,40.66446205
0.8,0.8,0.800002715,-2.71E-06,-2.16E-06,14.55242635,41.72059144
0.8,0.8,0.800001242,-1.24E-06,2.31E-06,14.55242602,40.90953955
0.8,0.8,0.800000568,-5.68E-07,1.06E-06,14.55242587,40.53839403
0.8,0.8,0.800000813,-8.13E-07,-3.16E-07,14.55242593,40.67314884
0.8,0.8,0.800002544,-2.54E-06,-1.98E-06,14.55242631,41.62654401
0.8,0.8,0.800004387,-4.39E-06,-2.31E-06,14.55242672,42.64160129
0.8,0.8,0.800002155,-2.16E-06,3.46E-06,14.55242623,41.4122554
0.8,0.8,0.80000073,-7.30E-07,2.38E-06,14.55242591,40.62725769
0.8,0.8,0.800000565,-5.65E-07,2.36E-07,14.55242587,40.53629654
0.8,0.8,0.800001435,-1.44E-06,-1.03E-06,14.55242607,41.01572923
0.8,0.8,0.800004078,-4.08E-06,-3.06E-06,14.55242665,42.47101915
0.8,0.8,0.800003556,-3.56E-06,7.31E-07,14.55242654,42.18382934
0.8,0.8,0.800001195,-1.20E-06,3.94E-06,14.55242601,40.88366706
0.8,0.8,0.800000528,-5.28E-07,1.05E-06,14.55242587,40.51601552
0.8,0.8,0.800000797,-7.97E-07,-3.45E-07,14.55242593,40.66446336
0.8,0.8,0.800002715,-2.72E-06,-2.16E-06,14.55242635,41.72058914
0.8,0.8,0.800001242,-1.24E-06,2.31E-06,14.55242603,40.90953991
0.8,0.8,0.800000568,-5.68E-07,1.06E-06,14.55242588,40.53839483
0.8,0.8,0.800000813,-8.13E-07,-3.16E-07,14.55242593,40.67314953
0.8,0.8,0.800002544,-2.54E-06,-1.98E-06,14.55242631,41.62654183
0.8,0.8,0.800004388,-4.39E-06,-2.31E-06,14.55242672,42.64159423
0.8,0.8,0.800002155,-2.16E-06,3.46E-06,14.55242623,41.41225417
0.8,0.8,0.80000073,-7.30E-07,2.38E-06,14.55242591,40.62725826
0.8,0.8,0.800000565,-5.65E-07,2.36E-07,14.55242588,40.53629721
0.8,0.8,0.800001435,-1.44E-06,-1.03E-06,14.55242607,41.01572941
0.8,0.8,0.800004078,-4.08E-06,-3.06E-06,14.55242665,42.47101426
0.8,0.8,0.800003556,-3.56E-06,7.31E-07,14.55242654,42.18382536
0.8,0.8,0.800001196,-1.20E-06,3.94E-06,14.55242602,40.88366703
0.8,0.8,0.800000528,-5.28E-07,1.05E-06,14.55242587,40.51601602
0.8,0.8,0.800000798,-7.98E-07,-3.45E-07,14.55242593,40.66446399
0.8,0.8,0.800002715,-2.72E-06,-2.16E-06,14.55242635,41.72058807
0.8,0.8,0.800001243,-1.24E-06,2.31E-06,14.55242603,40.90954008
0.8,0.8,0.800000569,-5.69E-07,1.06E-06,14.55242588,40.53839521
0.8,0.8,0.800000813,-8.13E-07,-3.16E-07,14.55242593,40.67314985
0.8,0.8,0.800002545,-2.54E-06,-1.98E-06,14.55242631,41.62654078
0.8,0.8,0.800004388,-4.39E-06,-2.31E-06,14.55242672,42.64159087
0.8,0.8,0.800002155,-2.16E-06,3.46E-06,14.55242623,41.41225359
0.8,0.8,0.80000073,-7.30E-07,2.38E-06,14.55242591,40.62725853
0.8,0.8,0.800000565,-5.65E-07,2.36E-07,14.55242588,40.53629753
0.8,0.8,0.800001435,-1.44E-06,-1.03E-06,14.55242607,41.01572949
0.8,0.8,0.800004078,-4.08E-06,-3.06E-06,14.55242665,42.47101193
0.8,0.8,0.800003556,-3.56E-06,7.31E-07,14.55242654,42.18382348
0.8,0.8,0.800001196,-1.20E-06,3.94E-06,14.55242602,40.88366702
0.8,0.8,0.800000528,-5.28E-07,1.05E-06,14.55242587,40.51601626
0.8,0.8,0.800000798,-7.98E-07,-3.45E-07,14.55242593,40.66446429
0.8,0.8,0.800002715,-2.72E-06,-2.16E-06,14.55242635,41.72058755
0.8,0.8,0.800001243,-1.24E-06,2.31E-06,14.55242603,40.90954015
0.8,0.8,0.800000569,-5.69E-07,1.06E-06,14.55242588,40.53839539
0.8,0.8,0.800000813,-8.13E-07,-3.16E-07,14.55242593,40.67315
0.8,0.8,0.800002545,-2.54E-06,-1.98E-06,14.55242631,41.62654027
0.8,0.8,0.800004388,-4.39E-06,-2.31E-06,14.55242672,42.64158926
0.8,0.8,0.800002155,-2.16E-06,3.46E-06,14.55242623,41.41225331
0.8,0.8,0.80000073,-7.30E-07,2.38E-06,14.55242591,40.62725866
0.8,0.8,0.800000565,-5.65E-07,2.36E-07,14.55242588,40.53629768
0.8,0.8,0.800001435,-1.44E-06,-1.03E-06,14.55242607,41.01572952
0.8,0.8,0.800004078,-4.08E-06,-3.06E-06,14.55242665,42.47101081
0.8,0.8,0.800003557,-3.56E-06,7.31E-07,14.55242654,42.18382257
0.8,0.8,0.800001196,-1.20E-06,3.94E-06,14.55242601,40.88366701
0.8,0.8,0.800000528,-5.28E-07,1.05E-06,14.55242587,40.51601637
0.8,0.8,0.800000798,-7.98E-07,-3.45E-07,14.55242593,40.66446443
0.8,0.8,0.800002715,-2.72E-06,-2.16E-06,14.55242635,41.7205873
0.8,0.8,0.800001243,-1.24E-06,2.31E-06,14.55242602,40.90954019
0.8,0.8,0.800000288,-2.88E-07,1.75E-06,14.55242581,40.38395605
0.8,0.8,0.800000476,-4.76E-07,-2.37E-07,14.55242586,40.48748904
0.8,0.8,0.800003456,-3.46E-06,-2.98E-06,14.55242651,42.12863116
0.8,0.8,0.800001157,-1.16E-06,3.84E-06,14.55242601,40.86217978
0.8,0.8,0.800000387,-3.87E-07,1.29E-06,14.55242584,40.43839133
0.8,0.8,0.800000643,-6.43E-07,-3.23E-07,14.55242589,40.57927459
0.8,0.8,0.800003197,-3.20E-06,-2.71E-06,14.55242646,41.98597068
0.8,0.8,0.800001202,-1.20E-06,3.25E-06,14.55242602,40.88742135
0.8,0.8,0.800000452,-4.52E-07,1.22E-06,14.55242585,40.47428368
0.8,0.8,0.800000699,-6.99E-07,-3.15E-07,14.5524259,40.61026765
0.8,0.8,0.800002888,-2.89E-06,-2.39E-06,14.55242639,41.81559455
0.8,0.8,0.800001216,-1.22E-06,2.67E-06,14.55242602,40.89460733
0.8,0.8,0.800000512,-5.12E-07,1.12E-06,14.55242586,40.50697847
0.8,0.8,0.800000764,-7.64E-07,-3.24E-07,14.55242592,40.64589765
0.8,0.8,0.800002713,-2.71E-06,-2.18E-06,14.55242635,41.71927782
0.8,0.8,0.800001234,-1.23E-06,2.32E-06,14.55242602,40.90479892
0.8,0.8,0.800000561,-5.61E-07,1.06E-06,14.55242587,40.53434186
0.8,0.8,0.800000811,-8.11E-07,-3.22E-07,14.55242593,40.67169055
0.8,0.8,0.800002574,-2.57E-06,-2.01E-06,14.55242632,41.64282572
0.8,0.8,0.800004445,-4.44E-06,-2.35E-06,14.55242673,42.67292788
0.8,0.8,0.800002156,-2.16E-06,3.55E-06,14.55242622,41.41249002
0.8,0.8,0.800000723,-7.23E-07,2.39E-06,14.55242591,40.62324519
0.8,0.8,0.80000056,-5.60E-07,2.32E-07,14.55242587,40.53372226
0.8,0.8,0.800001441,-1.44E-06,-1.04E-06,14.55242607,41.01897786
0.8,0.8,0.800004129,-4.13E-06,-3.11E-06,14.55242666,42.49892649
0.8,0.8,0.800003578,-3.58E-06,7.72E-07,14.55242654,42.19556919
0.8,0.8,0.80000119,-1.19E-06,3.99E-06,14.55242601,40.88064671
0.8,0.8,0.800000523,-5.23E-07,1.05E-06,14.55242586,40.51339418
0.8,0.8,0.800000796,-7.96E-07,-3.48E-07,14.55242592,40.66336868
0.8,0.8,0.800002737,-2.74E-06,-2.18E-06,14.55242635,41.73237855
0.8,0.8,0.800001242,-1.24E-06,2.35E-06,14.55242602,40.90910539
0.8,0.8,0.800000564,-5.64E-07,1.07E-06,14.55242587,40.53555091
0.8,0.8,0.800000808,-8.08E-07,-3.16E-07,14.55242593,40.67012418
0.8,0.8,0.800002556,-2.56E-06,-1.99E-06,14.55242631,41.63273039
0.8,0.8,0.800004435,-4.44E-06,-2.35E-06,14.55242673,42.6678883
0.8,0.8,0.800002166,-2.17E-06,3.52E-06,14.55242623,41.41828493
0.8,0.8,0.800000727,-7.27E-07,2.40E-06,14.55242591,40.62557697
0.8,0.8,0.80000056,-5.60E-07,2.39E-07,14.55242587,40.53369181
0.8,0.8,0.800001432,-1.43E-06,-1.03E-06,14.55242606,41.01387395
0.8,0.8,0.800004107,-4.11E-06,-3.10E-06,14.55242665,42.48726032
0.8,0.8,0.800003586,-3.59E-06,7.30E-07,14.55242654,42.20021803
0.8,0.8,0.800001197,-1.20E-06,3.99E-06,14.55242601,40.88467571
0.8,0.8,0.800000525,-5.25E-07,1.06E-06,14.55242586,40.51426738
0.8,0.8,0.800000792,-7.92E-07,-3.43E-07,14.55242592,40.66160018
0.8,0.8,0.800002719,-2.72E-06,-2.17E-06,14.55242635,41.72243147
0.8,0.8,0.800001241,-1.24E-06,2.32E-06,14.55242602,40.90879205
0.8,0.8,0.800000567,-5.67E-07,1.06E-06,14.55242587,40.53732627
0.8,0.8,0.800000812,-8.12E-07,-3.17E-07,14.55242593,40.67241915
0.8,0.8,0.800002551,-2.55E-06,-1.98E-06,14.55242631,41.62990181
0.8,0.8,0.800004404,-4.40E-06,-2.32E-06,14.55242672,42.65053047
0.8,0.8,0.800002157,-2.16E-06,3.48E-06,14.55242622,41.41332369
0.8,0.8,0.800000728,-7.28E-07,2.38E-06,14.55242591,40.62639432
0.8,0.8,0.800000563,-5.63E-07,2.36E-07,14.55242587,40.53547906
0.8,0.8,0.800001436,-1.44E-06,-1.03E-06,14.55242606,41.01587085
0.8,0.8,0.80000409,-4.09E-06,-3.07E-06,14.55242665,42.47776513
0.8,0.8,0.800003565,-3.56E-06,7.36E-07,14.55242653,42.1883115
0.8,0.8,0.800001195,-1.20E-06,3.96E-06,14.55242601,40.8834063
0.8,0.8,0.800000527,-5.27E-07,1.06E-06,14.55242586,40.51533757
0.8,0.8,0.800000796,-7.96E-07,-3.45E-07,14.55242592,40.66381304
0.8,0.8,0.800002719,-2.72E-06,-2.16E-06,14.55242635,41.72258968
0.8,0.8,0.800001242,-1.24E-06,2.32E-06,14.55242602,40.9093481
0.8,0.8,0.800000568,-5.68E-07,1.06E-06,14.55242587,40.53780117
0.8,0.8,0.800000812,-8.12E-07,-3.16E-07,14.55242593,40.67258881
0.8,0.8,0.800002547,-2.55E-06,-1.98E-06,14.55242631,41.62800716
0.8,0.8,0.800004397,-4.40E-06,-2.32E-06,14.55242672,42.64688721
0.8,0.8,0.800002157,-2.16E-06,3.47E-06,14.55242622,41.41330011
0.8,0.8,0.800000729,-7.29E-07,2.38E-06,14.55242591,40.62686616
0.8,0.8,0.800000564,-5.64E-07,2.36E-07,14.55242587,40.53578041
0.8,0.8,0.800001501,-1.50E-06,-1.22E-06,14.55242608,41.05167112
0,0.8,0.800001501,-0.800001501,-1.09951E+11,14.55242608,0
0,0.8,0.800001501,-0.800001501,0,14.55242608,0
0,0.8,0.79998197,-0.79998197,0.000122768,14.42516059,0
0,0.8,0.799925915,-0.799925915,0.000352364,14.29790112,0
0,0.8,0.799804185,-0.799804185,0.000607483,14.13761946,0
0,0.8,0.799597105,-0.799597105,0.000906172,13.95486881,0
0,0,0.799258251,-0.799258251,0.001246776,13.73759452,0
0,0,0.798715083,-0.798715083,0.0016456,13.47386702,0
0,0,0.797833905,-0.797833905,0.002123191,13.14255531,0
0,0,0.796357898,-0.796357898,0.002712428,12.70878792,0
0,0,0.793788811,-0.793788811,0.003459366,12.11829076,0
0,0,0.789658121,-0.789658121,0.004368124,11.36952958,0
0,0,0.786356606,-0.786356606,0.005155828,10.86491116,0
0,0,0.782678561,-0.782678561,0.005743836,10.36252879,0
0,0,0.777706935,-0.777706935,0.006350616,9.75171639,0
0,0,0.77157572,-0.77157572,0.007000616,9.073235324,0
0,0,0.765636149,-0.765636149,0.007593287,8.471994232,0
0,0,0.760545894,-0.760545894,0.008055812,7.989803995,0
0,0,0.755510427,-0.755510427,0.008426983,7.536840856,0
0,0,0.749293258,-0.749293258,0.008790966,7.004709503,0
0,0,0.741443412,-0.741443412,0.009188826,6.367929739,0
0,0,0.733268793,-0.733268793,0.009580477,5.738752303,0
0,0,0.726369306,-0.726369306,0.009899225,5.230077622,0
0,0,0.720380299,-0.720380299,0.010138398,4.802755822,0
0,0,0.713788979,-0.713788979,0.010345744,4.345891047,0
0,0,0.705448386,-0.705448386,0.01056285,3.785553125,0
0,0,0.695889121,-0.695889121,0.01078767,3.164655885,0
0,0,0.689046583,-0.689046583,0.010964866,2.732522385,0
0,0,0.68212408,-0.68212408,0.011093008,2.304684373,0
0,0,0.673483472,-0.673483472,0.011218001,1.782603165,0
0,0,0.663450974,-0.663450974,0.011343494,1.191384432,0
0,0,0.656148891,-0.656148891,0.011439144,0.770204121,0
0,0,0.648804992,-0.648804992,0.01150465,0.353698808,0
0,0,0.639900714,-0.639900714,0.011562547,-0.142517859,0
0,0,0.629838182,-0.629838182,0.011612453,-0.692653648,0
0,0,0.620647043,-0.620647043,0.011645471,-1.186124959,0
0,0,0.613138405,-0.613138405,0.011660703,-1.583358977,0
0,0,0.606124199,-0.606124199,0.011664355,-1.949952701,0
0,0,0.597975887,-0.597975887,0.011659211,-2.370708975,0
0,0,0.588177275,-0.588177275,0.011642185,-2.869868761,0
0,0,0.578269766,-0.578269766,0.01161096,-3.367524912,0
0,0,0.570073388,-0.570073388,0.011571495,-3.774223248,0
0,0,0.563169642,-0.563169642,0.011531007,-4.113464837,0
0,0,0.555888647,-0.555888647,0.011486949,-4.468120433,0
0,0,0.546994776,-0.546994776,0.011429983,-4.897203557,0
0,0,0.537007057,-0.537007057,0.011355061,-5.373933018,0
0,0,0.528101693,-0.528101693,0.011271644,-5.794682799,0
0,0,0.521002896,-0.521002896,0.011194634,-6.127312153,0
0,0,0.514406844,-0.514406844,0.011124219,-6.434280725,0
0,0,0.506670647,-0.506670647,0.011046227,-6.791831691,0
0,0,0.497338342,-0.497338342,0.010947945,-7.219746323,0
0,0,0.488017356,-0.488017356,0.010834296,-7.643600834,0
0,0,0.480473464,-0.480473464,0.01072621,-7.984173241,0
0,0,0.474200357,-0.474200357,0.01063393,-8.26575861,0
0,0,0.467551954,-0.467551954,0.01054464,-8.562643284,0
0,0,0.459373066,-0.459373066,0.010438772,-8.925764971,0
0,0,0.450208827,-0.450208827,0.010310628,-9.329980863,0
0,0,0.44381294,-0.44381294,0.010192071,-9.610492837,0
0,0,0.437479642,-0.437479642,0.010092333,-9.887010759,0
0,0,0.429786185,-0.429786185,0.009979719,-10.22129619,0
0,0,0.421115517,-0.421115517,0.009845007,-10.59598876,0
0,0,0.414904777,-0.414904777,0.009719705,-10.8630871,0
0,0,0.408761943,-0.408761943,0.009613435,-11.12623855,0
0,0,0.401456821,-0.401456821,0.009495553,-11.43789103,0
0,0,0.393362072,-0.393362072,0.009357957,-11.78164604,0
0,0,0.386089268,-0.386089268,0.00921806,-12.08912231,0
0,0,0.380222386,-0.380222386,0.009096408,-12.33624135,0
0,0,0.374806755,-0.374806755,0.008990414,-12.56364484,0
0,0,0.368601112,-0.368601112,0.008879769,-12.823406,0
0,0,0.361247984,-0.361247984,0.008748905,-13.13010301,0
0,0,0.353913474,-0.353913474,0.008605175,-13.43487362,0
0,0,0.347908191,-0.347908191,0.008472928,-13.68358059,0
0,0,0.342892902,-0.342892902,0.008362397,-13.89072912,0
0,0,0.337653927,-0.337653927,0.008258485,-14.10658642,0
0,0,0.331324171,-0.331324171,0.008140066,-14.36668026,0
0,0,0.324294918,-0.324294918,0.008001896,-14.65463462,0
0,0,0.318084269,-0.318084269,0.007863582,-14.90830304,0
0,0,0.313166686,-0.313166686,0.007746241,-15.10866954,0
0,0,0.308627273,-0.308627273,0.007645685,-15.29325317,0
0,0,0.303345804,-0.303345804,0.00754044,-15.50756735,0
0,0,0.297030706,-0.297030706,0.007415181,-15.76321274,0
0,0,0.290774316,-0.290774316,0.007278331,-16.01584036,0
0,0,0.285740921,-0.285740921,0.007154528,-16.21863248,0
0,0,0.281575404,-0.281575404,0.007052955,-16.38615996,0
0,0,0.277185432,-0.277185432,0.006957885,-16.56242758,0
0,0,0.271820916,-0.271820916,0.006848818,-16.7774332,0
0,0,0.265852059,-0.265852059,0.006721314,-17.01616438,0
0,0,0.261703374,-0.261703374,0.00660695,-17.18179455,0
0,0,0.25761354,-0.25761354,0.006513226,-17.34483816,0
0,0,0.252673001,-0.252673001,0.006409932,-17.54148759,0
0,0,0.247137674,-0.247137674,0.006289481,-17.76141925,0
0,0,0.242211962,-0.242211962,0.006168631,-17.95678841,0
0,0,0.2383338,-0.2383338,0.00606645,-18.11038705,0
0,0,0.234804209,-0.234804209,0.005980078,-18.25001361,0
0,0,0.230724778,-0.230724778,0.005890969,-18.41119663,0
0,0,0.225822391,-0.225822391,0.005785335,-18.60462457,0
0,0,0.220912273,-0.220912273,0.005669487,-18.79806693,0
0,0,0.216952219,-0.216952219,0.005564389,-18.95387222,0
0,0,0.213711658,-0.213711658,0.00547875,-19.08123412,0
0,0,0.210340639,-0.210340639,0.005399822,-19.21359589,0
0,0,0.20622304,-0.20622304,0.005310104,-19.37509835,0
0,0,0.201595673,-0.201595673,0.005204989,-19.55637162,0
0,0,0.198359725,-0.198359725,0.005110296,-19.68299911,0
0,0,0.195172952,-0.195172952,0.005032639,-19.80759313,0
0,0,0.191358017,-0.191358017,0.004947702,-19.95660628,0
0,0,0.187120398,-0.187120398,0.004849743,-20.12195357,0
0,0,0.183349379,-0.183349379,0.004752096,-20.26894161,0
0,0,0.180356301,-0.180356301,0.004669419,-20.38550597,0
0,0,0.17761732,-0.17761732,0.004599161,-20.49209769,0
0,0,0.174466355,-0.174466355,0.004526769,-20.61463264,0
0,0,0.170712053,-0.170712053,0.004441687,-20.76050685,0
0,0,0.166972786,-0.166972786,0.004349177,-20.90566585,0
0,0,0.163946782,-0.163946782,0.004265513,-21.02304175,0
0,0,0.161451245,-0.161451245,0.004197078,-21.11977901,0
0,0,0.158850518,-0.158850518,0.00413376,-21.22053471,0
0,0,0.155692654,-0.155692654,0.004062051,-21.34279466,0
0,0,0.152172211,-0.152172211,0.00397874,-21.47899042,0
0,0,0.149700757,-0.149700757,0.003903958,-21.57454078,0
0,0,0.147268157,-0.147268157,0.003842582,-21.66853888,0
0,0,0.144360252,-0.144360252,0.0037756,-21.78083898,0
0,0,0.141130843,-0.141130843,0.003698503,-21.90547445,0
0,0,0.138255004,-0.138255004,0.003621732,-22.01639392,0
0,0,0.135972198,-0.135972198,0.003556778,-22.10439398,0
0,0,0.133885982,-0.133885982,0.003501666,-22.18478024,0
0,0,0.131490012,-0.131490012,0.003445021,-22.27706067,0
0,0,0.128637182,-0.128637182,0.003378583,-22.38688032,0
0,0,0.125794348,-0.125794348,0.003306425,-22.4962548,0
0,0,0.123492425,-0.123492425,0.003241199,-22.58477499,0
0,0,0.121595234,-0.121595234,0.003187888,-22.65770246,0
0,0,0.11962134,-0.11962134,0.003138657,-22.73355106,0
0,0,0.117227035,-0.117227035,0.003083019,-22.82551743,0
0,0,0.114557588,-0.114557588,0.003018457,-22.92800524,0
0,0,0.112681312,-0.112681312,0.002960521,-23.00001173,0
0,0,0.110835167,-0.110835167,0.002912978,-23.07083866,0
0,0,0.108631781,-0.108631781,0.002861178,-23.15534134,0
