Time,Input,Liquid_levels,Feedback,Valve_Positions
3401.7 sec,0.75,0.750001918,-1.92E-06,55.26516752
3402.3 sec,0.75,0.75000065,-6.50E-07,54.40249375
3403 sec,0.75,0.750000503,-5.03E-07,54.30253171
3403.8 sec,0.75,0.750001277,-1.28E-06,54.82940585
3404.7 sec,0.75,0.750003629,-3.63E-06,56.42869404
3405.4 sec,0.75,0.750003165,-3.17E-06,56.11308717
3406 sec,0.75,0.750001064,-1.06E-06,54.68427498
3406.6 sec,0.75,0.75000047,-4.70E-07,54.28024342
3407.4 sec,0.75,0.75000071,-7.10E-07,54.44338125
3408.2 sec,0.75,0.750002416,-2.42E-06,55.60401288
3408.9 sec,0.75,0.750001106,-1.11E-06,54.7127085
3409.5 sec,0.75,0.750000506,-5.06E-07,54.30483703
3410.3 sec,0.75,0.750000724,-7.24E-07,54.45292632
3411.1 sec,0.75,0.750002264,-2.26E-06,55.50065913
3411.9 sec,0.75,0.750003905,-3.90E-06,56.61615166
3412.5 sec,0.75,0.750001918,-1.92E-06,55.26516752
3413.1 sec,0.75,0.75000065,-6.50E-07,54.40249375
3413.8 sec,0.75,0.750000503,-5.03E-07,54.30253171
3414.6 sec,0.75,0.750001277,-1.28E-06,54.82940585
3415.5 sec,0.75,0.750003629,-3.63E-06,56.42869404
3416.2 sec,0.75,0.750003165,-3.17E-06,56.11308717
3416.8 sec,0.75,0.750001064,-1.06E-06,54.68427498
3417.4 sec,0.75,0.75000047,-4.70E-07,54.28024342
3418.2 sec,0.75,0.75000071,-7.10E-07,54.44338125
3419 sec,0.75,0.750002416,-2.42E-06,55.60401288
3419.7 sec,0.75,0.750001106,-1.11E-06,54.7127085
3420.3 sec,0.75,0.750000506,-5.06E-07,54.30483703
3421.1 sec,0.75,0.750000724,-7.24E-07,54.45292632
3421.9 sec,0.75,0.750002264,-2.26E-06,55.50065913
3422.7 sec,0.75,0.750003905,-3.90E-06,56.61615166
3423.3 sec,0.75,0.750001918,-1.92E-06,55.26516752
3423.9 sec,0.75,0.75000065,-6.50E-07,54.40249375
3424.6 sec,0.75,0.750000503,-5.03E-07,54.30253171
3425.5 sec,0.75,0.750001277,-1.28E-06,54.82940585
3426.3 sec,0.75,0.750003629,-3.63E-06,56.42869404
3427 sec,0.75,0.750003165,-3.17E-06,56.11308717
3427.6 sec,0.75,0.750001064,-1.06E-06,54.68427498
3428.2 sec,0.75,0.75000047,-4.70E-07,54.28024342
3429 sec,0.75,0.75000071,-7.10E-07,54.44338125
3429.9 sec,0.75,0.750002416,-2.42E-06,55.60401288
3430.5 sec,0.75,0.750001106,-1.11E-06,54.7127085
3431.1 sec,0.75,0.750000506,-5.06E-07,54.30483703
3431.9 sec,0.75,0.750000724,-7.24E-07,54.45292632
3432.7 sec,0.75,0.750002264,-2.26E-06,55.50065913
3433.5 sec,0.75,0.750003905,-3.90E-06,56.61615166
3434.2 sec,0.75,0.750001918,-1.92E-06,55.26516752
3434.7 sec,0.75,0.75000065,-6.50E-07,54.40249375
3435.4 sec,0.75,0.750000503,-5.03E-07,54.30253171
3436.3 sec,0.75,0.750001277,-1.28E-06,54.82940585
3437.1 sec,0.75,0.750003629,-3.63E-06,56.42869404
3437.8 sec,0.75,0.750003165,-3.17E-06,56.11308717
3438.4 sec,0.75,0.750001064,-1.06E-06,54.68427498
3439 sec,0.75,0.75000047,-4.70E-07,54.28024342
3439.8 sec,0.75,0.75000071,-7.10E-07,54.44338125
3440.7 sec,0.75,0.750002416,-2.42E-06,55.60401288
3441.3 sec,0.75,0.750001106,-1.11E-06,54.7127085
3441.9 sec,0.75,0.750000506,-5.06E-07,54.30483703
3442.7 sec,0.75,0.750000724,-7.24E-07,54.45292632
3443.5 sec,0.75,0.750002264,-2.26E-06,55.50065913
3444.3 sec,0.75,0.750003905,-3.90E-06,56.61615166
3445 sec,0.75,0.750001918,-1.92E-06,55.26516752
3445.6 sec,0.75,0.75000065,-6.50E-07,54.40249375
3446.2 sec,0.75,0.750000503,-5.03E-07,54.30253171
3447.1 sec,0.75,0.750001277,-1.28E-06,54.82940585
3447.9 sec,0.75,0.750003629,-3.63E-06,56.42869404
3448.6 sec,0.75,0.750003165,-3.17E-06,56.11308717
3449.2 sec,0.75,0.750001064,-1.06E-06,54.68427498
3449.8 sec,0.75,0.75000047,-4.70E-07,54.28024342
3450.6 sec,0.75,0.75000071,-7.10E-07,54.44338125
3451.5 sec,0.75,0.750002416,-2.42E-06,55.60401288
3452.1 sec,0.75,0.750001106,-1.11E-06,54.7127085
3452.7 sec,0.75,0.750000506,-5.06E-07,54.30483703
3453.5 sec,0.75,0.750000724,-7.24E-07,54.45292632
3454.4 sec,0.75,0.750002264,-2.26E-06,55.50065913
3455.1 sec,0.75,0.750003905,-3.90E-06,56.61615166
3455.8 sec,0.75,0.750001918,-1.92E-06,55.26516752
3456.4 sec,0.75,0.75000065,-6.50E-07,54.40249375
3457.1 sec,0.75,0.750000503,-5.03E-07,54.30253171
3457.9 sec,0.75,0.750001277,-1.28E-06,54.82940585
3458.7 sec,0.75,0.750003629,-3.63E-06,56.42869404
3459.4 sec,0.75,0.750003165,-3.17E-06,56.11308717
3460 sec,0.75,0.750001064,-1.06E-06,54.68427498
3460.6 sec,0.75,0.75000047,-4.70E-07,54.28024342
3461.4 sec,0.75,0.75000071,-7.10E-07,54.44338125
3462.3 sec,0.75,0.750002416,-2.42E-06,55.60401288
3462.9 sec,0.75,0.750001106,-1.11E-06,54.7127085
3463.5 sec,0.75,0.750000506,-5.06E-07,54.30483703
3464.3 sec,0.75,0.750000724,-7.24E-07,54.45292632
3465.2 sec,0.75,0.750002264,-2.26E-06,55.50065913
3466 sec,0.75,0.750003905,-3.90E-06,56.61615166
3466.6 sec,0.75,0.750001918,-1.92E-06,55.26516752
3467.2 sec,0.75,0.75000065,-6.50E-07,54.40249375
3467.9 sec,0.75,0.750000503,-5.03E-07,54.30253171
3468.7 sec,0.75,0.750001277,-1.28E-06,54.82940585
3469.5 sec,0.75,0.750003629,-3.63E-06,56.42869404
3470.2 sec,0.75,0.750003165,-3.17E-06,56.11308717
3470.8 sec,0.75,0.750001064,-1.06E-06,54.68427498
3471.5 sec,0.75,0.75000047,-4.70E-07,54.28024342
3472.2 sec,0.75,0.75000071,-7.10E-07,54.44338125
3473.1 sec,0.75,0.750002416,-2.42E-06,55.60401288
3473.7 sec,0.75,0.750001106,-1.11E-06,54.7127085
3474.4 sec,0.75,0.750000506,-5.06E-07,54.30483703
3475.1 sec,0.75,0.750000724,-7.24E-07,54.45292632
3476 sec,0.75,0.750002264,-2.26E-06,55.50065913
3476.8 sec,0.75,0.750003905,-3.90E-06,56.61615166
3477.4 sec,0.75,0.750001918,-1.92E-06,55.26516752
3478 sec,0.75,0.75000065,-6.50E-07,54.40249375
3478.7 sec,0.75,0.750000503,-5.03E-07,54.30253171
3479.5 sec,0.75,0.750001277,-1.28E-06,54.82940585
3480.4 sec,0.75,0.750003629,-3.63E-06,56.42869404
3481.1 sec,0.75,0.750003165,-3.17E-06,56.11308717
3481.6 sec,0.75,0.750001064,-1.06E-06,54.68427498
3482.3 sec,0.75,0.75000047,-4.70E-07,54.28024342
3483 sec,0.75,0.75000071,-7.10E-07,54.44338125
3483.9 sec,0.75,0.750002416,-2.42E-06,55.60401288
3484.5 sec,0.75,0.750001106,-1.11E-06,54.7127085
3485.2 sec,0.75,0.750000506,-5.06E-07,54.30483703
3485.9 sec,0.75,0.750000724,-7.24E-07,54.45292632
3486.8 sec,0.75,0.750002264,-2.26E-06,55.50065913
3487.6 sec,0.75,0.750003905,-3.90E-06,56.61615166
3488.2 sec,0.75,0.750001918,-1.92E-06,55.26516752
3488.8 sec,0.75,0.75000065,-6.50E-07,54.40249375
3489.5 sec,0.75,0.750000503,-5.03E-07,54.30253171
3490.3 sec,0.75,0.750001277,-1.28E-06,54.82940585
3491.2 sec,0.75,0.750003629,-3.63E-06,56.42869404
3491.9 sec,0.75,0.750003165,-3.17E-06,56.11308717
3492.5 sec,0.75,0.750001064,-1.06E-06,54.68427498
3493.1 sec,0.75,0.75000047,-4.70E-07,54.28024342
3493.9 sec,0.75,0.75000071,-7.10E-07,54.44338125
3494.7 sec,0.75,0.750002416,-2.42E-06,55.60401288
3495.4 sec,0.75,0.750001106,-1.11E-06,54.7127085
3496 sec,0.75,0.750000506,-5.06E-07,54.30483703
3496.7 sec,0.75,0.750000724,-7.24E-07,54.45292632
3497.6 sec,0.75,0.750002264,-2.26E-06,55.50065913
3498.4 sec,0.75,0.750003905,-3.90E-06,56.61615166
3499 sec,0.75,0.750001918,-1.92E-06,55.26516752
3499.6 sec,0.75,0.75000065,-6.50E-07,54.40249375
3500.3 sec,0.75,0.750000503,-5.03E-07,54.30253171
3501.1 sec,0.75,0.750001277,-1.28E-06,54.82940585
3502 sec,0.75,0.750003629,-3.63E-06,56.42869404
3502.7 sec,0.75,0.750003165,-3.17E-06,56.11308717
3503.3 sec,0.75,0.750001064,-1.06E-06,54.68427498
3503.9 sec,0.75,0.75000047,-4.70E-07,54.28024342
3504.7 sec,0.75,0.75000071,-7.10E-07,54.44338125
3505.5 sec,0.75,0.750002416,-2.42E-06,55.60401288
3506.2 sec,0.75,0.750001106,-1.11E-06,54.7127085
3506.8 sec,0.75,0.750000506,-5.06E-07,54.30483703
3507.5 sec,0.75,0.750000724,-7.24E-07,54.45292632
3508.4 sec,0.75,0.750002264,-2.26E-06,55.50065913
3509.2 sec,0.75,0.750003905,-3.90E-06,56.61615166
3509.8 sec,0.75,0.750001918,-1.92E-06,55.26516752
3510.4 sec,0.75,0.75000065,-6.50E-07,54.40249375
3511.1 sec,0.75,0.750000503,-5.03E-07,54.30253171
3511.9 sec,0.75,0.750001277,-1.28E-06,54.82940585
3512.8 sec,0.75,0.750003629,-3.63E-06,56.42869404
3513.5 sec,0.75,0.750003165,-3.17E-06,56.11308717
3514.1 sec,0.75,0.750001064,-1.06E-06,54.68427498
3514.7 sec,0.75,0.75000047,-4.70E-07,54.28024342
3515.5 sec,0.75,0.75000071,-7.10E-07,54.44338125
3516.3 sec,0.75,0.750002416,-2.42E-06,55.60401288
3517 sec,0.75,0.750001106,-1.11E-06,54.7127085
3517.6 sec,0.75,0.750000506,-5.06E-07,54.30483703
3518.4 sec,0.75,0.750000724,-7.24E-07,54.45292632
3519.2 sec,0.75,0.750002264,-2.26E-06,55.50065913
3520 sec,0.75,0.750003905,-3.90E-06,56.61615166
3520.6 sec,0.75,0.750001918,-1.92E-06,55.26516752
3521.2 sec,0.75,0.75000065,-6.50E-07,54.40249375
3521.9 sec,0.75,0.750000503,-5.03E-07,54.30253171
3522.8 sec,0.75,0.750001277,-1.28E-06,54.82940585
3523.6 sec,0.75,0.750003629,-3.63E-06,56.42869404
3524.3 sec,0.75,0.750003165,-3.17E-06,56.11308717
3524.9 sec,0.75,0.750001064,-1.06E-06,54.68427498
3525.5 sec,0.75,0.75000047,-4.70E-07,54.28024342
3526.3 sec,0.75,0.75000071,-7.10E-07,54.44338125
3527.2 sec,0.75,0.750002416,-2.42E-06,55.60401288
3527.8 sec,0.75,0.750001106,-1.11E-06,54.7127085
3528.4 sec,0.75,0.750000506,-5.06E-07,54.30483703
3529.2 sec,0.75,0.750000724,-7.24E-07,54.45292632
3530 sec,0.75,0.750002264,-2.26E-06,55.50065913
3530.8 sec,0.75,0.750003905,-3.90E-06,56.61615166
3531.5 sec,0.75,0.750001918,-1.92E-06,55.26516752
3532 sec,0.75,0.75000065,-6.50E-07,54.40249375
3532.7 sec,0.75,0.750000503,-5.03E-07,54.30253171
3533.6 sec,0.75,0.750001277,-1.28E-06,54.82940585
3534.4 sec,0.75,0.750003629,-3.63E-06,56.42869404
3535.1 sec,0.75,0.750003165,-3.17E-06,56.11308717
3535.7 sec,0.75,0.750001064,-1.06E-06,54.68427498
3536.3 sec,0.75,0.75000047,-4.70E-07,54.28024342
3537.1 sec,0.75,0.75000071,-7.10E-07,54.44338125
3538 sec,0.75,0.750002416,-2.42E-06,55.60401288
3538.6 sec,0.75,0.750001106,-1.11E-06,54.7127085
3539.2 sec,0.75,0.750000506,-5.06E-07,54.30483703
3540 sec,0.75,0.750000724,-7.24E-07,54.45292632
3540.8 sec,0.75,0.750002264,-2.26E-06,55.50065913
3541.6 sec,0.75,0.750003905,-3.90E-06,56.61615166
3542.3 sec,0.75,0.750001918,-1.92E-06,55.26516752
3542.9 sec,0.75,0.75000065,-6.50E-07,54.40249375
3543.5 sec,0.75,0.750000503,-5.03E-07,54.30253171
3544.4 sec,0.75,0.750001277,-1.28E-06,54.82940585
3545.2 sec,0.75,0.750003629,-3.63E-06,56.42869404
3545.9 sec,0.75,0.750003165,-3.17E-06,56.11308717
3546.5 sec,0.75,0.750001064,-1.06E-06,54.68427498
3547.1 sec,0.75,0.75000047,-4.70E-07,54.28024342
3547.9 sec,0.75,0.75000071,-7.10E-07,54.44338125
3548.8 sec,0.75,0.750002416,-2.42E-06,55.60401288
3549.4 sec,0.75,0.750001106,-1.11E-06,54.7127085
3550 sec,0.75,0.750000506,-5.06E-07,54.30483703
3550.8 sec,0.75,0.750000724,-7.24E-07,54.45292632
3551.7 sec,0.75,0.750002264,-2.26E-06,55.50065913
3552.4 sec,0.75,0.750003905,-3.90E-06,56.61615166
3553.1 sec,0.75,0.750001918,-1.92E-06,55.26516752
3553.7 sec,0.75,0.75000065,-6.50E-07,54.40249375
3554.4 sec,0.75,0.750000503,-5.03E-07,54.30253171
3555.2 sec,0.75,0.750001277,-1.28E-06,54.82940585
3556 sec,0.75,0.750003629,-3.63E-06,56.42869404
3556.7 sec,0.75,0.750003165,-3.17E-06,56.11308717
3557.3 sec,0.75,0.750001064,-1.06E-06,54.68427498
3557.9 sec,0.75,0.75000047,-4.70E-07,54.28024342
3558.7 sec,0.75,0.75000071,-7.10E-07,54.44338125
3559.6 sec,0.75,0.750002416,-2.42E-06,55.60401288
3560.2 sec,0.75,0.750001106,-1.11E-06,54.7127085
3560.8 sec,0.75,0.750000506,-5.06E-07,54.30483703
3561.6 sec,0.75,0.750000724,-7.24E-07,54.45292632
3562.5 sec,0.75,0.750002264,-2.26E-06,55.50065913
3563.3 sec,0.75,0.750003905,-3.90E-06,56.61615166
3563.9 sec,0.75,0.750001918,-1.92E-06,55.26516752
3564.5 sec,0.75,0.75000065,-6.50E-07,54.40249375
3565.2 sec,0.75,0.750000503,-5.03E-07,54.30253171
3566 sec,0.75,0.750001277,-1.28E-06,54.82940585
3566.8 sec,0.75,0.750003629,-3.63E-06,56.42869404
3567.5 sec,0.75,0.750003165,-3.17E-06,56.11308717
3568.1 sec,0.75,0.750001064,-1.06E-06,54.68427498
3568.8 sec,0.75,0.75000047,-4.70E-07,54.28024342
3569.5 sec,0.75,0.75000071,-7.10E-07,54.44338125
3570.4 sec,0.75,0.750002416,-2.42E-06,55.60401288
3571 sec,0.75,0.750001106,-1.11E-06,54.7127085
3571.7 sec,0.75,0.750000506,-5.06E-07,54.30483703
3572.4 sec,0.75,0.750000724,-7.24E-07,54.45292632
3573.3 sec,0.75,0.750002264,-2.26E-06,55.50065913
3574.1 sec,0.75,0.750003905,-3.90E-06,56.61615166
3574.7 sec,0.75,0.750001918,-1.92E-06,55.26516752
3575.3 sec,0.75,0.75000065,-6.50E-07,54.40249375
3576 sec,0.75,0.750000503,-5.03E-07,54.30253171
3576.8 sec,0.75,0.750001277,-1.28E-06,54.82940585
3577.7 sec,0.75,0.750003629,-3.63E-06,56.42869404
3578.4 sec,0.75,0.750003165,-3.17E-06,56.11308717
3578.9 sec,0.75,0.750001064,-1.06E-06,54.68427498
3579.6 sec,0.75,0.75000047,-4.70E-07,54.28024342
3580.3 sec,0.75,0.75000071,-7.10E-07,54.44338125
3581.2 sec,0.75,0.750002416,-2.42E-06,55.60401288
3581.8 sec,0.75,0.750001106,-1.11E-06,54.7127085
3582.5 sec,0.75,0.750000506,-5.06E-07,54.30483703
3583.2 sec,0.75,0.750000724,-7.24E-07,54.45292632
3584.1 sec,0.75,0.750002264,-2.26E-06,55.50065913
3584.9 sec,0.75,0.750003905,-3.90E-06,56.61615166
3585.5 sec,0.75,0.750001918,-1.92E-06,55.26516752
3586.1 sec,0.75,0.75000065,-6.50E-07,54.40249375
3586.8 sec,0.75,0.750000503,-5.03E-07,54.30253171
3587.6 sec,0.75,0.750001277,-1.28E-06,54.82940585
3588.5 sec,0.75,0.750003629,-3.63E-06,56.42869404
3589.2 sec,0.75,0.750003165,-3.17E-06,56.11308717
3589.8 sec,0.75,0.750001064,-1.06E-06,54.68427498
3590.4 sec,0.75,0.75000047,-4.70E-07,54.28024342
3591.2 sec,0.75,0.75000071,-7.10E-07,54.44338125
3592 sec,0.75,0.750002416,-2.42E-06,55.60401288
3592.7 sec,0.75,0.750001106,-1.11E-06,54.7127085
3593.3 sec,0.75,0.750000506,-5.06E-07,54.30483703
3594 sec,0.75,0.750000724,-7.24E-07,54.45292632
3594.9 sec,0.75,0.750002264,-2.26E-06,55.50065913
3595.7 sec,0.75,0.750003905,-3.90E-06,56.61615166
3596.3 sec,0.75,0.750001918,-1.92E-06,55.26516752
3596.9 sec,0.75,0.75000065,-6.50E-07,54.40249375
3597.6 sec,0.75,0.750000503,-5.03E-07,54.30253171
3598.4 sec,0.75,0.750001277,-1.28E-06,54.82940585
3599.3 sec,0.75,0.750003629,-3.63E-06,56.42869404
3600 sec,0.75,0.750003165,-3.17E-06,56.11308717
3600.6 sec,0.75,0.750001064,-1.06E-06,54.68427498
3601.2 sec,0.75,0.75000047,-4.70E-07,54.28024342
3602 sec,0.75,0.75000071,-7.10E-07,54.44338125
3602.8 sec,0.75,0.750002416,-2.42E-06,55.60401288
3603.5 sec,0.75,0.750001106,-1.11E-06,54.7127085
3604.1 sec,0.75,0.750000506,-5.06E-07,54.30483703
3604.8 sec,0.75,0.750000724,-7.24E-07,54.45292632
3605.7 sec,0.75,0.750002264,-2.26E-06,55.50065913
3606.5 sec,0.75,0.750003905,-3.90E-06,56.61615166
3607.1 sec,0.75,0.750001918,-1.92E-06,55.26516752
3607.7 sec,0.75,0.75000065,-6.50E-07,54.40249375
3608.4 sec,0.75,0.750000503,-5.03E-07,54.30253171
3609.2 sec,0.75,0.750001277,-1.28E-06,54.82940585
3610.1 sec,0.75,0.750003629,-3.63E-06,56.42869404
3610.8 sec,0.75,0.750003165,-3.17E-06,56.11308717
3611.4 sec,0.75,0.750001064,-1.06E-06,54.68427498
3612 sec,0.75,0.75000047,-4.70E-07,54.28024342
3612.8 sec,0.75,0.75000071,-7.10E-07,54.44338125
3613.6 sec,0.75,0.750002416,-2.42E-06,55.60401288
3614.3 sec,0.75,0.750001106,-1.11E-06,54.7127085
3614.9 sec,0.75,0.750000506,-5.06E-07,54.30483703
3615.7 sec,0.75,0.750000724,-7.24E-07,54.45292632
3616.5 sec,0.75,0.750002264,-2.26E-06,55.50065913
3617.3 sec,0.75,0.750003905,-3.90E-06,56.61615166
3617.9 sec,0.75,0.750001918,-1.92E-06,55.26516752
3618.5 sec,0.75,0.75000065,-6.50E-07,54.40249375
3619.2 sec,0.75,0.750000503,-5.03E-07,54.30253171
3620.1 sec,0.75,0.750001277,-1.28E-06,54.82940585
3620.9 sec,0.75,0.750003629,-3.63E-06,56.42869404
3621.6 sec,0.75,0.750003165,-3.17E-06,56.11308717
3622.2 sec,0.75,0.750001064,-1.06E-06,54.68427498
3622.8 sec,0.75,0.75000047,-4.70E-07,54.28024342
3623.6 sec,0.75,0.75000071,-7.10E-07,54.44338125
3624.5 sec,0.75,0.750002416,-2.42E-06,55.60401288
3625.1 sec,0.75,0.750001106,-1.11E-06,54.7127085
3625.7 sec,0.75,0.750000506,-5.06E-07,54.30483703
3626.5 sec,0.75,0.750000724,-7.24E-07,54.45292632
3627.3 sec,0.75,0.750002264,-2.26E-06,55.50065913
3628.1 sec,0.75,0.750003905,-3.90E-06,56.61615166
3628.8 sec,0.75,0.750001918,-1.92E-06,55.26516752
3629.3 sec,0.75,0.75000065,-6.50E-07,54.40249375
3630 sec,0.75,0.750000503,-5.03E-07,54.30253171
3630.9 sec,0.75,0.750001277,-1.28E-06,54.82940585
3631.7 sec,0.75,0.750003629,-3.63E-06,56.42869404
3632.4 sec,0.75,0.750003165,-3.17E-06,56.11308717
3633 sec,0.75,0.750001064,-1.06E-06,54.68427498
3633.6 sec,0.75,0.75000047,-4.70E-07,54.28024342
3634.4 sec,0.75,0.75000071,-7.10E-07,54.44338125
3635.3 sec,0.75,0.750002416,-2.42E-06,55.60401288
3635.9 sec,0.75,0.750001106,-1.11E-06,54.7127085
3636.5 sec,0.75,0.750000506,-5.06E-07,54.30483703
3637.3 sec,0.75,0.750000724,-7.24E-07,54.45292632
3638.1 sec,0.75,0.750002264,-2.26E-06,55.50065913
3638.9 sec,0.75,0.750003905,-3.90E-06,56.61615166
3639.6 sec,0.75,0.750001918,-1.92E-06,55.26516752
3640.2 sec,0.75,0.75000065,-6.50E-07,54.40249375
3640.8 sec,0.75,0.750000503,-5.03E-07,54.30253171
3641.7 sec,0.75,0.750001277,-1.28E-06,54.82940585
3642.5 sec,0.75,0.750003629,-3.63E-06,56.42869404
3643.2 sec,0.75,0.750003165,-3.17E-06,56.11308717
3643.8 sec,0.75,0.750001064,-1.06E-06,54.68427498
3644.4 sec,0.75,0.75000047,-4.70E-07,54.28024342
3645.2 sec,0.75,0.75000071,-7.10E-07,54.44338125
3646.1 sec,0.75,0.750002416,-2.42E-06,55.60401288
3646.7 sec,0.75,0.750001106,-1.11E-06,54.7127085
3647.3 sec,0.75,0.750000506,-5.06E-07,54.30483703
3648.1 sec,0.75,0.750000724,-7.24E-07,54.45292632
3649 sec,0.75,0.750002264,-2.26E-06,55.50065913
3649.7 sec,0.75,0.750003905,-3.90E-06,56.61615166
3650.4 sec,0.75,0.750001918,-1.92E-06,55.26516752
3651 sec,0.75,0.75000065,-6.50E-07,54.40249375
3651.7 sec,0.75,0.750000503,-5.03E-07,54.30253171
3652.5 sec,0.75,0.750001277,-1.28E-06,54.82940585
3653.3 sec,0.75,0.750003629,-3.63E-06,56.42869404
3654 sec,0.75,0.750003165,-3.17E-06,56.11308717
3654.6 sec,0.75,0.750001064,-1.06E-06,54.68427498
3655.2 sec,0.75,0.75000047,-4.70E-07,54.28024342
3656 sec,0.75,0.75000071,-7.10E-07,54.44338125
3656.9 sec,0.75,0.750002416,-2.42E-06,55.60401288
3657.5 sec,0.75,0.750001106,-1.11E-06,54.7127085
3658.1 sec,0.75,0.750000506,-5.06E-07,54.30483703
3658.9 sec,0.75,0.750000724,-7.24E-07,54.45292632
3659.8 sec,0.75,0.750002264,-2.26E-06,55.50065913
3660.6 sec,0.75,0.750003905,-3.90E-06,56.61615166
3661.2 sec,0.75,0.750001918,-1.92E-06,55.26516752
3661.8 sec,0.75,0.75000065,-6.50E-07,54.40249375
3662.5 sec,0.75,0.750000503,-5.03E-07,54.30253171
3663.3 sec,0.75,0.750001277,-1.28E-06,54.82940585
3664.1 sec,0.75,0.750003629,-3.63E-06,56.42869404
3664.8 sec,0.75,0.750003165,-3.17E-06,56.11308717
3665.4 sec,0.75,0.750001064,-1.06E-06,54.68427498
3666.1 sec,0.75,0.75000047,-4.70E-07,54.28024342
3666.8 sec,0.75,0.75000071,-7.10E-07,54.44338125
3667.7 sec,0.75,0.750002416,-2.42E-06,55.60401288
3668.3 sec,0.75,0.750001106,-1.11E-06,54.7127085
3669 sec,0.75,0.750000506,-5.06E-07,54.30483703
3669.7 sec,0.75,0.750000724,-7.24E-07,54.45292632
3670.6 sec,0.75,0.750002264,-2.26E-06,55.50065913
3671.4 sec,0.75,0.750003905,-3.90E-06,56.61615166
3672 sec,0.75,0.750001918,-1.92E-06,55.26516752
3672.6 sec,0.75,0.75000065,-6.50E-07,54.40249375
3673.3 sec,0.75,0.750000503,-5.03E-07,54.30253171
3674.1 sec,0.75,0.750001277,-1.28E-06,54.82940585
3675 sec,0.75,0.750003629,-3.63E-06,56.42869404
3675.7 sec,0.75,0.750003165,-3.17E-06,56.11308717
3676.2 sec,0.75,0.750001064,-1.06E-06,54.68427498
3676.9 sec,0.75,0.75000047,-4.70E-07,54.28024342
3677.6 sec,0.75,0.75000071,-7.10E-07,54.44338125
3678.5 sec,0.75,0.750002416,-2.42E-06,55.60401288
3679.1 sec,0.75,0.750001106,-1.11E-06,54.7127085
3679.8 sec,0.75,0.750000506,-5.06E-07,54.30483703
3680.5 sec,0.75,0.750000724,-7.24E-07,54.45292632
3681.4 sec,0.75,0.750002264,-2.26E-06,55.50065913
3682.2 sec,0.75,0.750003905,-3.90E-06,56.61615166
3682.8 sec,0.75,0.750001918,-1.92E-06,55.26516752
3683.4 sec,0.75,0.75000065,-6.50E-07,54.40249375
3684.1 sec,0.75,0.750000503,-5.03E-07,54.30253171
3684.9 sec,0.75,0.750001277,-1.28E-06,54.82940585
3685.8 sec,0.75,0.750003629,-3.63E-06,56.42869404
3686.5 sec,0.75,0.750003165,-3.17E-06,56.11308717
3687.1 sec,0.75,0.750001064,-1.06E-06,54.68427498
3687.7 sec,0.75,0.75000047,-4.70E-07,54.28024342
3688.5 sec,0.75,0.75000071,-7.10E-07,54.44338125
3689.3 sec,0.75,0.750002416,-2.42E-06,55.60401288
3690 sec,0.75,0.750001106,-1.11E-06,54.7127085
3690.6 sec,0.75,0.750000506,-5.06E-07,54.30483703
3691.3 sec,0.75,0.750000724,-7.24E-07,54.45292632
3692.2 sec,0.75,0.750002264,-2.26E-06,55.50065913
3693 sec,0.75,0.750003905,-3.90E-06,56.61615166
3693.6 sec,0.75,0.750001918,-1.92E-06,55.26516752
3694.2 sec,0.75,0.75000065,-6.50E-07,54.40249375
3694.9 sec,0.75,0.750000503,-5.03E-07,54.30253171
3695.7 sec,0.75,0.750001277,-1.28E-06,54.82940585
3696.6 sec,0.75,0.750003629,-3.63E-06,56.42869404
3697.3 sec,0.75,0.750003165,-3.17E-06,56.11308717
3697.9 sec,0.75,0.750001064,-1.06E-06,54.68427498
3698.5 sec,0.75,0.75000047,-4.70E-07,54.28024342
3699.3 sec,0.75,0.75000071,-7.10E-07,54.44338125
3700.1 sec,0.75,0.750002416,-2.42E-06,55.60401288
3700.8 sec,0.75,0.750001106,-1.11E-06,54.7127085
3701.4 sec,0.75,0.750000506,-5.06E-07,54.30483703
3702.1 sec,0.75,0.750000724,-7.24E-07,54.45292632
3703 sec,0.75,0.750002264,-2.26E-06,55.50065913
3703.8 sec,0.75,0.750003905,-3.90E-06,56.61615166
3704.4 sec,0.75,0.750001918,-1.92E-06,55.26516752
3705 sec,0.75,0.75000065,-6.50E-07,54.40249375
3705.7 sec,0.75,0.750000503,-5.03E-07,54.30253171
3706.5 sec,0.75,0.750001277,-1.28E-06,54.82940585
3707.4 sec,0.75,0.750003629,-3.63E-06,56.42869404
3708.1 sec,0.75,0.750003165,-3.17E-06,56.11308717
3708.7 sec,0.75,0.750001064,-1.06E-06,54.68427498
3709.3 sec,0.75,0.75000047,-4.70E-07,54.28024342
3710.1 sec,0.75,0.75000071,-7.10E-07,54.44338125
3710.9 sec,0.75,0.750002416,-2.42E-06,55.60401288
3711.6 sec,0.75,0.750001106,-1.11E-06,54.7127085
3712.2 sec,0.75,0.750000506,-5.06E-07,54.30483703
3713 sec,0.75,0.750000724,-7.24E-07,54.45292632
3713.8 sec,0.75,0.750002264,-2.26E-06,55.50065913
3714.6 sec,0.75,0.750003905,-3.90E-06,56.61615166
3715.2 sec,0.75,0.750001918,-1.92E-06,55.26516752
3715.8 sec,0.75,0.75000065,-6.50E-07,54.40249375
3716.5 sec,0.75,0.750000503,-5.03E-07,54.30253171
3717.4 sec,0.75,0.750001277,-1.28E-06,54.82940585
